listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
HYD-000001,Hyderabad,Telangana,Narsingi,Apartment,1739,1739,3,4,22,2004,16,20,Semi-Furnished,2,10,East,17.3888861,78.3391382,9960000,5727.43,INR,Sold,True,16.114088,Hyderabad | Narsingi
HYD-000123,Hyderabad,Telangana,Begumpet,Apartment,2204,2204,3,4,4,2022,13,21,Furnished,3,3,South,17.4422325,78.4562668,16540000,7504.54,INR,Active,True,16.621292,Hyderabad | Begumpet
HYD-000124,Hyderabad,Telangana,Nanakramguda,Apartment,860,860,2,2,4,2022,14,20,Furnished,0,1,North,17.4139619,78.3439665,7450000,8662.79,INR,Sold,True,15.823725,Hyderabad | Nanakramguda
HYD-000125,Hyderabad,Telangana,Attapur,Villa,2709,2709,4,5,21,2005,0,0,Furnished,2,9,South-East,17.3781228,78.4302898,14780000,5455.89,INR,Active,True,16.508786,Hyderabad | Attapur
HYD-000126,Hyderabad,Telangana,Jubilee Hills,Independent House,2597,2597,4,4,15,2011,0,0,Furnished,2,2,East,17.4330642,78.4019323,23180000,8925.68,INR,Active,True,16.9588,Hyderabad | Jubilee Hills
HYD-000127,Hyderabad,Telangana,Gachibowli,Apartment,1424,1424,2,3,16,2010,23,26,Unfurnished,2,7,North,17.4338765,78.347758,10050000,7057.58,INR,Active,True,16.123083,Hyderabad | Gachibowli
HYD-000128,Hyderabad,Telangana,Dilsukhnagar,Plot,2412,2412,0,0,3,2023,0,0,Furnished,2,1,South,17.3605032,78.5302571,12390000,5136.82,INR,Active,True,16.3324,Hyderabad | Dilsukhnagar
HYD-000129,Hyderabad,Telangana,Shamshabad,Independent House,1872,1872,2,2,9,2017,0,0,Semi-Furnished,1,4,South-West,17.2543778,78.4270961,8710000,4652.78,INR,Active,True,15.979982,Hyderabad | Shamshabad
HYD-000130,Hyderabad,Telangana,Kondapur,Villa,1980,1980,3,4,9,2017,0,0,Semi-Furnished,1,2,South-West,17.4797161,78.3998911,15390000,7772.73,INR,Active,True,16.549229,Hyderabad | Kondapur
HYD-000131,Hyderabad,Telangana,Narsingi,Apartment,1000,1000,2,2,18,2008,19,26,Semi-Furnished,1,12,South-East,17.3846986,78.3285663,6120000,6120.0,INR,Sold,True,15.627073,Hyderabad | Narsingi
HYD-000132,Hyderabad,Telangana,Attapur,Villa,3791,3791,5,5,16,2010,0,0,Furnished,2,12,South-West,17.3725323,78.4280055,26700000,7043.0,INR,Sold,True,17.100174,Hyderabad | Attapur
HYD-000133,Hyderabad,Telangana,LB Nagar,Apartment,1474,1474,3,3,21,2005,14,20,Furnished,1,6,North-West,17.3502083,78.5421836,9360000,6350.07,INR,Active,True,16.051956,Hyderabad | LB Nagar
HYD-000134,Hyderabad,Telangana,Punjagutta,Plot,2714,2714,0,0,20,2006,0,0,Unfurnished,1,11,North,17.4220243,78.4529236,11520000,4244.66,INR,Active,True,16.259595,Hyderabad | Punjagutta
HYD-000135,Hyderabad,Telangana,Hitech City,Independent House,1071,1071,2,3,19,2007,0,0,Furnished,2,12,North,17.4337347,78.3774885,6540000,6106.44,INR,Active,True,15.693448,Hyderabad | Hitech City
HYD-000136,Hyderabad,Telangana,Punjagutta,Villa,3116,3116,4,4,17,2009,0,0,Unfurnished,0,4,West,17.4298316,78.4395309,16390000,5259.95,INR,Active,True,16.612182,Hyderabad | Punjagutta
HYD-000137,Hyderabad,Telangana,Miyapur,Villa,4170,4170,5,6,17,2009,0,0,Furnished,1,6,North,17.492989,78.3500844,23440000,5621.1,INR,Sold,True,16.969955,Hyderabad | Miyapur
HYD-000138,Hyderabad,Telangana,Miyapur,Villa,1812,1812,3,4,0,2026,0,0,Furnished,1,6,North-East,17.5029378,78.3463386,12860000,7097.13,INR,Active,True,16.369632,Hyderabad | Miyapur
HYD-000139,Hyderabad,Telangana,Shamshabad,Apartment,1300,1300,2,2,5,2021,25,26,Semi-Furnished,1,4,South-East,17.2541788,78.4396494,7260000,5584.62,INR,Active,True,15.797891,Hyderabad | Shamshabad
HYD-000140,Hyderabad,Telangana,Kukatpally,Apartment,1855,1855,4,4,1,2025,13,14,Semi-Furnished,1,2,South-East,17.4883624,78.4125817,10240000,5520.22,INR,Active,True,16.141812,Hyderabad | Kukatpally
HYD-000141,Hyderabad,Telangana,Financial District,Apartment,2366,2366,4,4,7,2019,19,22,Furnished,2,8,South-East,17.4244195,78.3365659,19900000,8410.82,INR,Active,True,16.80623,Hyderabad | Financial District
HYD-000142,Hyderabad,Telangana,Financial District,Apartment,1360,1360,2,3,15,2011,14,24,Unfurnished,1,0,North-East,17.4259256,78.3350287,10260000,7544.12,INR,Active,True,16.143763,Hyderabad | Financial District
HYD-000143,Hyderabad,Telangana,Rajendranagar,Apartment,1562,1562,3,3,13,2013,3,13,Semi-Furnished,2,3,East,17.3213667,78.4004741,8610000,5512.16,INR,Active,True,15.968435,Hyderabad | Rajendranagar
HYD-000144,Hyderabad,Telangana,Jubilee Hills,Apartment,1202,1202,2,2,13,2013,15,15,Furnished,0,7,North-East,17.4378267,78.4051439,12320000,10249.58,INR,Active,True,16.326735,Hyderabad | Jubilee Hills
HYD-000145,Hyderabad,Telangana,Secunderabad,Apartment,2516,2516,4,4,8,2018,13,18,Furnished,3,3,North-East,17.4276713,78.4922515,15260000,6065.18,INR,Active,True,16.540746,Hyderabad | Secunderabad
HYD-000146,Hyderabad,Telangana,Pragathi Nagar,Apartment,1313,1313,3,3,12,2014,4,6,Furnished,3,8,North-East,17.5111105,78.3930586,7780000,5925.36,INR,Sold,True,15.867067,Hyderabad | Pragathi Nagar
HYD-000147,Hyderabad,Telangana,Somajiguda,Apartment,1708,1708,3,3,10,2016,9,16,Furnished,1,3,North-West,17.4319764,78.4447332,11950000,6996.49,INR,Active,True,16.296242,Hyderabad | Somajiguda
HYD-000148,Hyderabad,Telangana,Begumpet,Apartment,2342,2342,4,4,22,2004,21,21,Unfurnished,2,7,North,17.4341285,78.4688625,11470000,4897.52,INR,Active,True,16.255246,Hyderabad | Begumpet
HYD-000149,Hyderabad,Telangana,LB Nagar,Independent House,2001,2001,3,4,24,2002,0,0,Semi-Furnished,2,1,South,17.3494967,78.5658242,10100000,5047.48,INR,Active,True,16.128046,Hyderabad | LB Nagar
HYD-000150,Hyderabad,Telangana,Alwal,Villa,4281,4281,5,6,11,2015,0,0,Semi-Furnished,2,5,South-East,17.4972438,78.5069009,30890000,7215.6,INR,Active,True,17.245943,Hyderabad | Alwal
HYD-000151,Hyderabad,Telangana,Attapur,Villa,4573,4573,5,5,11,2015,0,0,Unfurnished,2,0,West,17.3684294,78.4221341,25520000,5580.58,INR,Active,True,17.054973,Hyderabad | Attapur
HYD-000152,Hyderabad,Telangana,Tellapur,Villa,3215,3215,4,5,19,2007,0,0,Furnished,1,12,West,17.4697252,78.2944399,20410000,6348.37,INR,Active,True,16.831536,Hyderabad | Tellapur
HYD-000153,Hyderabad,Telangana,Tellapur,Plot,2386,2386,0,0,15,2011,0,0,Furnished,3,9,West,17.4576274,78.2948342,9290000,3893.55,INR,Active,True,16.044449,Hyderabad | Tellapur
HYD-000154,Hyderabad,Telangana,Narsingi,Apartment,1717,1717,3,3,8,2018,17,24,Furnished,1,8,West,17.379467,78.3352176,12590000,7332.56,INR,Active,True,16.348413,Hyderabad | Narsingi
HYD-000155,Hyderabad,Telangana,Punjagutta,Apartment,1394,1394,2,2,18,2008,17,21,Unfurnished,1,10,North,17.4372608,78.4448573,7140000,5121.95,INR,Active,True,15.781223,Hyderabad | Punjagutta
HYD-000156,Hyderabad,Telangana,Ameerpet,Independent House,2226,2226,4,4,20,2006,0,0,Furnished,3,0,North-West,17.4464763,78.4522262,11770000,5287.51,INR,Sold,True,16.281065,Hyderabad | Ameerpet
HYD-000157,Hyderabad,Telangana,Kukatpally,Villa,2974,2974,4,4,14,2012,0,0,Semi-Furnished,1,8,North,17.4781471,78.4284745,20980000,7054.47,INR,Active,True,16.85908,Hyderabad | Kukatpally
HYD-000158,Hyderabad,Telangana,Mehdipatnam,Apartment,2323,2323,4,4,0,2026,7,12,Semi-Furnished,0,9,North,17.3993546,78.4398861,15400000,6629.36,INR,Active,True,16.549878,Hyderabad | Mehdipatnam
HYD-000159,Hyderabad,Telangana,Kondapur,Plot,2635,2635,0,0,7,2019,0,0,Unfurnished,1,5,North-East,17.4801572,78.4024288,13620000,5168.88,INR,Active,True,16.42705,Hyderabad | Kondapur
HYD-000160,Hyderabad,Telangana,Ameerpet,Independent House,1864,1864,2,2,0,2026,0,0,Furnished,3,5,North-East,17.4470591,78.4452327,13030000,6990.34,INR,Active,True,16.382765,Hyderabad | Ameerpet
HYD-000161,Hyderabad,Telangana,Ameerpet,Apartment,971,971,2,2,10,2016,8,9,Furnished,2,9,South-West,17.4378343,78.4548651,6760000,6961.89,INR,Active,True,15.726534,Hyderabad | Ameerpet
HYD-000162,Hyderabad,Telangana,Gachibowli,Independent House,1392,1392,3,3,1,2025,0,0,Semi-Furnished,1,11,South,17.439152,78.3463387,11430000,8211.21,INR,Active,True,16.251752,Hyderabad | Gachibowli
HYD-000163,Hyderabad,Telangana,Kukatpally,Apartment,1467,1467,3,3,20,2006,3,4,Semi-Furnished,3,0,North,17.489839,78.4142399,6910000,4710.29,INR,Active,True,15.74848,Hyderabad | Kukatpally
HYD-000164,Hyderabad,Telangana,Hitech City,Villa,2419,2419,4,5,19,2007,0,0,Furnished,2,0,South-West,17.4414853,78.3872141,18710000,7734.6,INR,Sold,True,16.744569,Hyderabad | Hitech City
HYD-000165,Hyderabad,Telangana,Ameerpet,Apartment,1103,1103,2,3,10,2016,22,22,Furnished,2,8,North-West,17.4360255,78.4466637,6600000,5983.68,INR,Active,True,15.70258,Hyderabad | Ameerpet
HYD-000166,Hyderabad,Telangana,Kukatpally,Apartment,500,500,1,2,25,2001,19,21,Unfurnished,3,8,North-East,17.4835144,78.4179772,2280000,4560.0,INR,Active,True,14.639686,Hyderabad | Kukatpally
HYD-000167,Hyderabad,Telangana,Madhapur,Apartment,1982,1982,3,3,4,2022,2,4,Unfurnished,1,9,South-East,17.4466867,78.3848608,16530000,8340.06,INR,Active,True,16.620688,Hyderabad | Madhapur
HYD-000168,Hyderabad,Telangana,Mehdipatnam,Apartment,2113,2113,3,3,9,2017,11,15,Furnished,1,0,East,17.3950836,78.4368552,12710000,6015.14,INR,Active,True,16.3579,Hyderabad | Mehdipatnam
HYD-000169,Hyderabad,Telangana,Kukatpally,Apartment,1685,1685,3,4,13,2013,7,10,Semi-Furnished,3,3,South,17.481458,78.4105188,10830000,6427.3,INR,Active,True,16.197831,Hyderabad | Kukatpally
HYD-000170,Hyderabad,Telangana,Moosapet,Apartment,1644,1644,3,4,19,2007,11,20,Furnished,2,5,North-East,17.4617229,78.4236386,10580000,6435.52,INR,Sold,True,16.174476,Hyderabad | Moosapet
HYD-000171,Hyderabad,Telangana,Punjagutta,Apartment,1104,1104,2,2,0,2026,8,11,Furnished,2,9,West,17.4100942,78.456049,8610000,7798.91,INR,Active,True,15.968435,Hyderabad | Punjagutta
HYD-000172,Hyderabad,Telangana,Tarnaka,Apartment,1874,1874,3,3,12,2014,13,15,Unfurnished,0,5,North,17.4262439,78.5374714,9960000,5314.83,INR,Active,True,16.114088,Hyderabad | Tarnaka
HYD-000173,Hyderabad,Telangana,Shamshabad,Apartment,1396,1396,3,3,6,2020,19,24,Furnished,0,0,West,17.2443365,78.4415136,8420000,6031.52,INR,Active,True,15.946121,Hyderabad | Shamshabad
HYD-000174,Hyderabad,Telangana,Somajiguda,Apartment,1318,1318,2,2,10,2016,8,10,Furnished,1,0,East,17.43133,78.4512257,9820000,7450.68,INR,Active,True,16.099932,Hyderabad | Somajiguda
HYD-000175,Hyderabad,Telangana,Financial District,Plot,985,985,0,0,4,2022,0,0,Semi-Furnished,3,12,South,17.4268362,78.3301672,5800000,5888.32,INR,Active,True,15.573369,Hyderabad | Financial District
HYD-000176,Hyderabad,Telangana,Rajendranagar,Plot,2149,2149,0,0,11,2015,0,0,Semi-Furnished,3,2,South-East,17.317558,78.4007511,9770000,4546.3,INR,Active,True,16.094827,Hyderabad | Rajendranagar
HYD-000177,Hyderabad,Telangana,Punjagutta,Apartment,1777,1777,3,3,6,2020,13,18,Furnished,1,9,South-East,17.4238342,78.456456,13200000,7428.25,INR,Active,True,16.395727,Hyderabad | Punjagutta
HYD-000178,Hyderabad,Telangana,Rajendranagar,Plot,4025,4025,0,0,6,2020,0,0,Furnished,1,12,East,17.3226956,78.4065586,18520000,4601.24,INR,Active,True,16.734362,Hyderabad | Rajendranagar
HYD-000179,Hyderabad,Telangana,Bachupally,Apartment,1594,1594,3,3,16,2010,16,19,Furnished,3,1,South-West,17.5232933,78.3585442,10950000,6869.51,INR,Active,True,16.20885,Hyderabad | Bachupally
HYD-000180,Hyderabad,Telangana,Begumpet,Apartment,1116,1116,2,3,11,2015,17,24,Semi-Furnished,1,5,North-West,17.4492941,78.4577739,6930000,6209.68,INR,Sold,True,15.751371,Hyderabad | Begumpet
HYD-000181,Hyderabad,Telangana,Manikonda,Independent House,1477,1477,3,3,20,2006,0,0,Furnished,3,0,West,17.4086361,78.3653174,7360000,4983.07,INR,Active,True,15.811571,Hyderabad | Manikonda
HYD-000182,Hyderabad,Telangana,Manikonda,Villa,3789,3789,4,4,9,2017,0,0,Semi-Furnished,2,9,East,17.4151787,78.3742661,22960000,6059.65,INR,Active,True,16.949264,Hyderabad | Manikonda
HYD-000183,Hyderabad,Telangana,Pragathi Nagar,Apartment,1132,1132,2,2,16,2010,8,17,Semi-Furnished,0,7,North-West,17.5133948,78.3827742,6010000,5309.19,INR,Sold,True,15.608935,Hyderabad | Pragathi Nagar
HYD-000184,Hyderabad,Telangana,Tolichowki,Apartment,1348,1348,2,2,10,2016,13,13,Semi-Furnished,1,7,West,17.3996018,78.4128183,8950000,6639.47,INR,Active,True,16.007164,Hyderabad | Tolichowki
HYD-000185,Hyderabad,Telangana,Pragathi Nagar,Independent House,1882,1882,3,3,16,2010,0,0,Furnished,2,10,South,17.500739,78.3749109,10350000,5499.47,INR,Active,True,16.152497,Hyderabad | Pragathi Nagar
HYD-000186,Hyderabad,Telangana,Bachupally,Plot,1303,1303,0,0,11,2015,0,0,Unfurnished,2,3,North-West,17.5318252,78.3518961,5220000,4006.14,INR,Active,True,15.468008,Hyderabad | Bachupally
HYD-000187,Hyderabad,Telangana,Kokapet,Independent House,1905,1905,3,4,21,2005,0,0,Semi-Furnished,1,11,East,17.3867614,78.3383302,11650000,6115.49,INR,Active,True,16.270817,Hyderabad | Kokapet
HYD-000188,Hyderabad,Telangana,Hitech City,Apartment,1185,1185,2,2,12,2014,19,29,Semi-Furnished,0,7,East,17.4459495,78.3669845,8430000,7113.92,INR,Sold,True,15.947307,Hyderabad | Hitech City
HYD-000189,Hyderabad,Telangana,Manikonda,Apartment,1835,1835,3,3,16,2010,18,25,Furnished,3,7,North-West,17.4065362,78.3788961,11960000,6517.71,INR,Active,True,16.297078,Hyderabad | Manikonda
HYD-000190,Hyderabad,Telangana,Hitech City,Apartment,1449,1449,2,3,14,2012,18,18,Semi-Furnished,1,2,East,17.4324548,78.3695225,11640000,8033.13,INR,Active,True,16.269958,Hyderabad | Hitech City
HYD-000191,Hyderabad,Telangana,Alwal,Plot,939,939,0,0,21,2005,0,0,Semi-Furnished,1,3,South-East,17.5001565,78.515106,3580000,3812.57,INR,Sold,True,15.090874,Hyderabad | Alwal
HYD-000192,Hyderabad,Telangana,Mehdipatnam,Independent House,1682,1682,3,4,10,2016,0,0,Furnished,0,9,North,17.3904677,78.4333309,10280000,6111.77,INR,Active,True,16.145711,Hyderabad | Mehdipatnam
HYD-000193,Hyderabad,Telangana,Manikonda,Apartment,2046,2046,4,4,25,2001,20,29,Furnished,2,6,West,17.3968899,78.3671448,11080000,5415.44,INR,Sold,True,16.220652,Hyderabad | Manikonda
HYD-000194,Hyderabad,Telangana,Punjagutta,Apartment,1339,1339,2,2,18,2008,21,25,Semi-Furnished,0,2,South,17.4417943,78.4524599,6450000,4817.03,INR,Active,True,15.679591,Hyderabad | Punjagutta
HYD-000195,Hyderabad,Telangana,Begumpet,Apartment,1683,1683,3,3,6,2020,13,17,Unfurnished,1,3,North-East,17.4472019,78.4585462,8520000,5062.39,INR,Active,True,15.957927,Hyderabad | Begumpet
HYD-000196,Hyderabad,Telangana,Begumpet,Apartment,1171,1171,2,2,13,2013,6,7,Semi-Furnished,1,8,South-East,17.4424236,78.4688956,7580000,6473.1,INR,Sold,True,15.841024,Hyderabad | Begumpet
HYD-000197,Hyderabad,Telangana,Tellapur,Independent House,1689,1689,3,3,6,2020,0,0,Semi-Furnished,2,11,South-West,17.4741248,78.2937382,8940000,5293.07,INR,Active,True,16.006046,Hyderabad | Tellapur
HYD-000198,Hyderabad,Telangana,Financial District,Independent House,3943,3943,5,5,22,2004,0,0,Furnished,2,4,West,17.4205252,78.3412944,29180000,7400.46,INR,Active,True,17.188994,Hyderabad | Financial District
HYD-000199,Hyderabad,Telangana,Pragathi Nagar,Plot,2725,2725,0,0,12,2014,0,0,Furnished,1,8,North-West,17.5147309,78.3735787,11960000,4388.99,INR,Sold,True,16.297078,Hyderabad | Pragathi Nagar
HYD-000200,Hyderabad,Telangana,Banjara Hills,Apartment,1519,1519,3,4,20,2006,12,16,Semi-Furnished,2,9,East,17.4151534,78.438424,11410000,7511.52,INR,Sold,True,16.250001,Hyderabad | Banjara Hills
HYD-000201,Hyderabad,Telangana,Tarnaka,Apartment,2331,2331,4,4,12,2014,6,15,Furnished,0,6,North,17.4305812,78.5433635,13270000,5692.84,INR,Active,True,16.401016,Hyderabad | Tarnaka
HYD-000202,Hyderabad,Telangana,Kokapet,Villa,2451,2451,3,4,2,2024,0,0,Furnished,3,11,West,17.3950035,78.3457551,24020000,9800.08,INR,Sold,True,16.994397,Hyderabad | Kokapet
HYD-000203,Hyderabad,Telangana,Punjagutta,Apartment,1637,1637,3,3,2,2024,17,22,Unfurnished,2,7,East,17.4285777,78.4507461,10200000,6230.91,INR,Active,True,16.137898,Hyderabad | Punjagutta
HYD-000204,Hyderabad,Telangana,Kukatpally,Apartment,798,798,1,1,22,2004,24,31,Furnished,2,5,South-East,17.4784137,78.4201189,3790000,4749.37,INR,Active,True,15.147877,Hyderabad | Kukatpally
HYD-000205,Hyderabad,Telangana,Tellapur,Apartment,742,742,1,1,4,2022,22,29,Semi-Furnished,2,7,South,17.4636699,78.2976785,5270000,7102.43,INR,Active,True,15.477541,Hyderabad | Tellapur
HYD-000206,Hyderabad,Telangana,Manikonda,Apartment,1318,1318,2,2,8,2018,6,6,Unfurnished,2,1,East,17.4055767,78.3702263,7790000,5910.47,INR,Active,True,15.868352,Hyderabad | Manikonda
HYD-000207,Hyderabad,Telangana,Hitech City,Apartment,1571,1571,3,3,24,2002,22,26,Unfurnished,1,7,North-West,17.4448328,78.3743275,10070000,6409.93,INR,Active,True,16.125071,Hyderabad | Hitech City
HYD-000208,Hyderabad,Telangana,Gachibowli,Apartment,976,976,1,2,14,2012,2,12,Furnished,2,10,South,17.4389788,78.3462616,7000000,7172.13,INR,Sold,True,15.761421,Hyderabad | Gachibowli
HYD-000209,Hyderabad,Telangana,Miyapur,Independent House,2334,2334,3,4,24,2002,0,0,Semi-Furnished,1,3,North-West,17.5030911,78.3408866,10300000,4413.02,INR,Active,True,16.147655,Hyderabad | Miyapur
HYD-000210,Hyderabad,Telangana,Punjagutta,Apartment,798,798,1,1,10,2016,22,32,Unfurnished,0,3,South,17.4264937,78.4558929,5580000,6992.48,INR,Active,True,15.5347,Hyderabad | Punjagutta
HYD-000211,Hyderabad,Telangana,Jubilee Hills,Independent House,1144,1144,2,3,10,2016,0,0,Semi-Furnished,2,10,West,17.4463934,78.404923,10030000,8767.48,INR,Active,True,16.121091,Hyderabad | Jubilee Hills
HYD-000212,Hyderabad,Telangana,Bachupally,Plot,2518,2518,0,0,3,2023,0,0,Unfurnished,1,1,North-West,17.5395203,78.3624774,12140000,4821.29,INR,Active,True,16.312016,Hyderabad | Bachupally
HYD-000213,Hyderabad,Telangana,Shamshabad,Apartment,1055,1055,2,2,6,2020,8,9,Semi-Furnished,3,4,North-West,17.2493093,78.4229333,5720000,5421.8,INR,Active,True,15.55948,Hyderabad | Shamshabad
HYD-000214,Hyderabad,Telangana,Rajendranagar,Apartment,984,984,2,2,15,2011,23,31,Unfurnished,2,2,North-East,17.3143932,78.4027919,5490000,5579.27,INR,Active,True,15.518439,Hyderabad | Rajendranagar
HYD-000215,Hyderabad,Telangana,Somajiguda,Independent House,3470,3470,5,5,24,2002,0,0,Furnished,1,5,East,17.4210099,78.4639059,19650000,5662.82,INR,Active,True,16.793588,Hyderabad | Somajiguda
HYD-000216,Hyderabad,Telangana,Alwal,Plot,3629,3629,0,0,10,2016,0,0,Unfurnished,2,9,South-West,17.4997032,78.5160489,15080000,4155.41,INR,Sold,True,16.52888,Hyderabad | Alwal
HYD-000217,Hyderabad,Telangana,Hitech City,Apartment,1447,1447,3,4,0,2026,1,11,Unfurnished,0,4,West,17.4444987,78.3801547,12050000,8327.57,INR,Sold,True,16.304575,Hyderabad | Hitech City
HYD-000218,Hyderabad,Telangana,Jubilee Hills,Villa,3130,3130,4,4,15,2011,0,0,Semi-Furnished,1,2,South-East,17.4287736,78.403914,34070000,10884.98,INR,Active,True,17.343928,Hyderabad | Jubilee Hills
HYD-000219,Hyderabad,Telangana,Kompally,Independent House,1713,1713,3,4,14,2012,0,0,Furnished,1,2,North-East,17.5368757,78.4885341,9730000,5680.09,INR,Active,True,16.090725,Hyderabad | Kompally
HYD-000220,Hyderabad,Telangana,Gachibowli,Independent House,3026,3026,4,5,13,2013,0,0,Furnished,1,12,North,17.4351059,78.3517285,20620000,6814.28,INR,Active,True,16.841772,Hyderabad | Gachibowli
HYD-000221,Hyderabad,Telangana,Kompally,Villa,1951,1951,3,3,1,2025,0,0,Furnished,1,12,West,17.5419175,78.4723055,14840000,7606.36,INR,Sold,True,16.512837,Hyderabad | Kompally
HYD-000222,Hyderabad,Telangana,Secunderabad,Apartment,1428,1428,2,3,15,2011,7,7,Unfurnished,3,2,West,17.4362233,78.4959738,7960000,5574.23,INR,Active,True,15.88994,Hyderabad | Secunderabad
HYD-000223,Hyderabad,Telangana,Kokapet,Apartment,1701,1701,3,3,2,2024,24,31,Semi-Furnished,1,2,West,17.3939513,78.3550612,13360000,7854.2,INR,Active,True,16.407776,Hyderabad | Kokapet
HYD-000224,Hyderabad,Telangana,Uppal,Apartment,1618,1618,3,3,14,2012,7,11,Furnished,2,1,North-West,17.3967241,78.5546144,9080000,5611.87,INR,Sold,True,16.021585,Hyderabad | Uppal
HYD-000225,Hyderabad,Telangana,Pragathi Nagar,Apartment,1644,1644,3,3,23,2003,25,27,Semi-Furnished,2,0,South-East,17.5078943,78.3843427,10070000,6125.3,INR,Sold,True,16.125071,Hyderabad | Pragathi Nagar
HYD-000226,Hyderabad,Telangana,Shamshabad,Villa,2992,2992,4,5,4,2022,0,0,Furnished,3,2,North-East,17.2661616,78.4278148,25390000,8485.96,INR,Sold,True,17.049866,Hyderabad | Shamshabad
HYD-000227,Hyderabad,Telangana,Nanakramguda,Apartment,1061,1061,2,2,15,2011,11,13,Unfurnished,3,7,West,17.4225913,78.3635802,8000000,7540.06,INR,Active,True,15.894952,Hyderabad | Nanakramguda
HYD-000228,Hyderabad,Telangana,Begumpet,Plot,917,917,0,0,16,2010,0,0,Furnished,3,5,South-West,17.4408442,78.4655439,3730000,4067.61,INR,Sold,True,15.131919,Hyderabad | Begumpet
HYD-000229,Hyderabad,Telangana,Uppal,Plot,2516,2516,0,0,11,2015,0,0,Semi-Furnished,2,4,South,17.4099229,78.5620436,13220000,5254.37,INR,Sold,True,16.397241,Hyderabad | Uppal
HYD-000230,Hyderabad,Telangana,Somajiguda,Villa,4680,4680,5,5,18,2008,0,0,Unfurnished,1,12,South-East,17.435293,78.4618923,30170000,6446.58,INR,Active,True,17.222359,Hyderabad | Somajiguda
HYD-000231,Hyderabad,Telangana,Hitech City,Villa,2924,2924,4,5,15,2011,0,0,Furnished,3,5,North,17.4507391,78.3722984,26080000,8919.29,INR,Sold,True,17.076679,Hyderabad | Hitech City
HYD-000232,Hyderabad,Telangana,Hitech City,Plot,3913,3913,0,0,15,2011,0,0,Unfurnished,1,10,North,17.44114,78.3773725,20630000,5272.17,INR,Active,True,16.842257,Hyderabad | Hitech City
HYD-000233,Hyderabad,Telangana,Dilsukhnagar,Apartment,1380,1380,2,3,7,2019,19,29,Furnished,1,0,South,17.3690786,78.5165409,8520000,6173.91,INR,Active,True,15.957927,Hyderabad | Dilsukhnagar
HYD-000234,Hyderabad,Telangana,Hitech City,Independent House,3623,3623,5,5,2,2024,0,0,Furnished,1,6,East,17.4564795,78.3753533,30700000,8473.64,INR,Sold,True,17.239773,Hyderabad | Hitech City
HYD-000235,Hyderabad,Telangana,Hitech City,Apartment,1189,1189,2,3,12,2014,10,16,Furnished,3,1,South,17.4529647,78.3766282,9800000,8242.22,INR,Active,True,16.097893,Hyderabad | Hitech City
HYD-000236,Hyderabad,Telangana,Rajendranagar,Villa,2325,2325,3,3,12,2014,0,0,Furnished,1,0,East,17.3201197,78.4003214,19150000,8236.56,INR,Sold,True,16.767813,Hyderabad | Rajendranagar
HYD-000237,Hyderabad,Telangana,Moosapet,Apartment,784,784,1,2,13,2013,10,16,Furnished,1,2,North-West,17.4598409,78.4237978,5230000,6670.92,INR,Active,True,15.469922,Hyderabad | Moosapet
HYD-000238,Hyderabad,Telangana,Jubilee Hills,Independent House,1689,1689,3,3,3,2023,0,0,Semi-Furnished,2,3,East,17.4234609,78.4037465,15490000,9171.11,INR,Active,True,16.555705,Hyderabad | Jubilee Hills
HYD-000239,Hyderabad,Telangana,Hitech City,Apartment,1217,1217,2,2,13,2013,21,30,Semi-Furnished,0,10,East,17.4431055,78.3738688,10220000,8397.7,INR,Active,True,16.139857,Hyderabad | Hitech City
